"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
66.188194;0.391483;0.349617;
66.191963;0.391309;0.350005;
66.195709;0.391471;0.350631;
66.199448;0.391728;0.350418;
66.203194;0.391679;0.350036;
66.206947;0.391467;0.350327;
66.210693;0.390851;0.350528;
66.214439;0.390734;0.350251;
66.218185;0.391116;0.350037;
66.221939;0.391149;0.350379;
66.225685;0.390560;0.350633;
66.229424;0.389863;0.350396;
66.233177;0.389906;0.350117;
66.236931;0.390772;0.350623;
66.240677;0.391127;0.351438;
66.244423;0.390653;0.351476;
66.248161;0.390056;0.351308;
66.251907;0.390173;0.351394;
66.255638;0.391259;0.352328;
66.259407;0.391909;0.353040;
66.263153;0.391997;0.353180;
66.266899;0.391733;0.353069;
66.270653;0.391630;0.353256;
66.274399;0.392331;0.353910;
66.278145;0.393169;0.354391;
66.281876;0.393417;0.354357;
66.285645;0.393299;0.354230;
66.289391;0.392941;0.354369;
66.293129;0.393003;0.354600;
66.296875;0.393216;0.354503;
66.300621;0.393260;0.354238;
66.304375;0.393293;0.354137;
66.308121;0.392947;0.354495;
66.311867;0.392618;0.354455;
66.315613;0.392507;0.354034;
66.319366;0.392255;0.353621;
66.323105;0.392019;0.353449;
66.326859;0.392025;0.353907;
66.330605;0.391881;0.354233;
66.334358;0.391845;0.354046;
66.338104;0.391708;0.353800;
66.341850;0.391523;0.353654;
66.345589;0.391192;0.354055;
66.349319;0.391334;0.354648;
66.353088;0.391739;0.354989;
66.356834;0.392189;0.354982;
66.360580;0.392651;0.355072;
66.364326;0.392738;0.355543;
66.368080;0.392611;0.356015;
66.371826;0.392433;0.356182;
66.375565;0.392706;0.356174;
66.379318;0.393090;0.356057;
66.383072;0.394033;0.356442;
66.386810;0.394430;0.356976;
66.390556;0.394282;0.357039;
66.394310;0.393689;0.356641;
66.398048;0.393074;0.356083;
66.401802;0.393313;0.356056;
66.405548;0.393845;0.356474;
66.409294;0.394138;0.356660;
66.413040;0.393764;0.356405;
66.416771;0.393191;0.355877;
66.420540;0.392209;0.355242;
66.424286;0.392041;0.355386;
66.428032;0.392345;0.355664;
66.431786;0.392669;0.355677;
